1370423,10,10,10,50,60,10,30,50,50,110
1370452,10,10,10,50,60,40,80,50,50,110
1370581,110,110,110,50,60,40,110,50,50,110
1370710,10,10,10,50,60,10,110,50,50,110
1370843,10,10,10,50,60,10,80,50,50,110
1370886,10,10,10,50,60,40,110,50,50,110
1370913,10,10,10,50,110,40,80,50,50,110
1371249,10,10,10,50,60,10,80,50,50,110
1371298,10,10,10,50,60,10,80,50,50,110
1371306,10,10,10,50,60,10,80,50,50,110
1371378,110,110,110,50,60,40,110,50,50,110
1371453,10,10,10,50,60,40,80,50,50,110
1371572,40,40,40,50,60,10,110,50,50,110
1371654,110,110,110,50,60,10,80,50,50,10
1371877,10,10,10,50,60,110,30,50,50,110
1372057,110,110,110,50,110,40,80,50,50,110
1372080,110,110,110,50,60,40,80,50,50,110
1372108,110,110,110,50,110,40,80,50,50,110
1372214,10,10,10,50,60,40,110,50,50,110
1372360,10,10,10,50,110,10,110,50,50,10
1373125,10,10,10,50,60,10,30,50,50,110
1373180,10,10,10,50,60,40,80,50,50,110
1373240,40,40,40,50,60,40,80,50,50,110
1373342,40,40,40,50,110,40,110,50,50,110
1373503,10,10,10,50,60,40,30,50,50,110
1373647,10,10,10,50,60,40,30,50,50,110
1373711,10,10,10,50,110,40,80,50,50,110
1373712,10,10,10,50,10,10,80,50,50,110
1373719,110,110,110,50,60,10,110,50,50,110
